,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,master_metadata_album_artist_name,master_metadata_album_album_name,genres,artist_popularity
293,0.6900000000000001,0.599,4,-7.606,1,0.297,0.315,0.0,0.0978,0.412,89.971,audio_features,2LPIMcvvwn9jfpe3I55tI8,spotify:track:2LPIMcvvwn9jfpe3I55tI8,https://api.spotify.com/v1/tracks/2LPIMcvvwn9jfpe3I55tI8,https://api.spotify.com/v1/audio-analysis/2LPIMcvvwn9jfpe3I55tI8,202050,4,Nik & Jay,Lys Over Land 1,['danish pop'],52.0
294,0.654,0.22,7,-9.218,1,0.0394,0.923,7.120000000000001e-05,0.113,0.276,134.615,audio_features,4EDamiqE6gNneXpK4IbnNh,spotify:track:4EDamiqE6gNneXpK4IbnNh,https://api.spotify.com/v1/tracks/4EDamiqE6gNneXpK4IbnNh,https://api.spotify.com/v1/audio-analysis/4EDamiqE6gNneXpK4IbnNh,235393,4,eee gee,Winning,[],31.0
295,0.873,0.593,7,-8.942,1,0.103,0.078,0.00697,0.104,0.495,123.091,audio_features,1GrikfH0jDejDvrxo84n4P,spotify:track:1GrikfH0jDejDvrxo84n4P,https://api.spotify.com/v1/tracks/1GrikfH0jDejDvrxo84n4P,https://api.spotify.com/v1/audio-analysis/1GrikfH0jDejDvrxo84n4P,301200,4,Janet Jackson,The Velvet Rope,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",64.0
296,0.682,0.604,11,-9.628,0,0.047,0.706,0.00244,0.0971,0.143,149.999,audio_features,1QoumKetEQwVg8dzJyFlk9,spotify:track:1QoumKetEQwVg8dzJyFlk9,https://api.spotify.com/v1/tracks/1QoumKetEQwVg8dzJyFlk9,https://api.spotify.com/v1/audio-analysis/1QoumKetEQwVg8dzJyFlk9,481387,4,Ukendt Kunstner,Neonlys,"['danish hip hop', 'danish pop']",48.0
297,0.796,0.459,8,-7.716,0,0.0443,0.705,1.15e-05,0.0605,0.767,88.0,audio_features,0loJyuSFr6vVPBQSmLLrrQ,spotify:track:0loJyuSFr6vVPBQSmLLrrQ,https://api.spotify.com/v1/tracks/0loJyuSFr6vVPBQSmLLrrQ,https://api.spotify.com/v1/audio-analysis/0loJyuSFr6vVPBQSmLLrrQ,197082,4,PJ Morton,Gumbo,"['neo soul', 'r&b', 'urban contemporary']",58.0
298,0.705,0.339,7,-8.274000000000001,1,0.0504,0.856,0.000103,0.119,0.629,76.331,audio_features,6OXT1Ga5d7YyQaEXK7JCpN,spotify:track:6OXT1Ga5d7YyQaEXK7JCpN,https://api.spotify.com/v1/tracks/6OXT1Ga5d7YyQaEXK7JCpN,https://api.spotify.com/v1/audio-analysis/6OXT1Ga5d7YyQaEXK7JCpN,157274,3,Hans Philip,Forevigt,['danish pop'],52.0
299,0.681,0.341,9,-9.016,1,0.0567,0.864,0.0,0.319,0.431,126.242,audio_features,5JvHFo8DB7qgbGHnF5iAKU,spotify:track:5JvHFo8DB7qgbGHnF5iAKU,https://api.spotify.com/v1/tracks/5JvHFo8DB7qgbGHnF5iAKU,https://api.spotify.com/v1/audio-analysis/5JvHFo8DB7qgbGHnF5iAKU,197972,4,Dean Lewis,Be Alright,"['australian pop', 'pop']",78.0
300,0.6890000000000001,0.581,0,-5.955,1,0.0789,0.0675,0.0,0.388,0.539,102.748,audio_features,0EmFeENh4mqxH9Lhro2Oib,spotify:track:0EmFeENh4mqxH9Lhro2Oib,https://api.spotify.com/v1/tracks/0EmFeENh4mqxH9Lhro2Oib,https://api.spotify.com/v1/audio-analysis/0EmFeENh4mqxH9Lhro2Oib,191144,4,Skinz,Ingen Drama,"['danish hip hop', 'danish pop']",43.0
301,0.5750000000000001,0.812,2,-6.1,1,0.0527,0.0851,0.000286,0.353,0.34,109.909,audio_features,2a8XSO5Kv7xnYiHW4D0Iv3,spotify:track:2a8XSO5Kv7xnYiHW4D0Iv3,https://api.spotify.com/v1/tracks/2a8XSO5Kv7xnYiHW4D0Iv3,https://api.spotify.com/v1/audio-analysis/2a8XSO5Kv7xnYiHW4D0Iv3,183056,4,The Minds Of 99,Emil,"['danish alternative rock', 'danish pop', 'danish post-punk', 'danish rock']",53.0
302,0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,audio_features,561jH07mF1jHuk7KlaeF0s,spotify:track:561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/tracks/561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/audio-analysis/561jH07mF1jHuk7KlaeF0s,250760,4,Eminem,Encore,"['detroit hip hop', 'hip hop', 'rap']",91.0
303,0.479,0.704,1,-4.884,1,0.151,0.0807,0.0,0.132,0.389,132.11,audio_features,6mkvEG10ftOIKrMZHVRMiY,spotify:track:6mkvEG10ftOIKrMZHVRMiY,https://api.spotify.com/v1/tracks/6mkvEG10ftOIKrMZHVRMiY,https://api.spotify.com/v1/audio-analysis/6mkvEG10ftOIKrMZHVRMiY,205479,4,Craig David,Who You Are,"['british soul', 'dance pop', 'r&b', 'urban contemporary']",64.0
304,0.629,0.362,0,-9.728,1,0.0284,0.685,2.46e-05,0.11,0.174,121.639,audio_features,3XhW52abRSdsHI1OkeH9m1,spotify:track:3XhW52abRSdsHI1OkeH9m1,https://api.spotify.com/v1/tracks/3XhW52abRSdsHI1OkeH9m1,https://api.spotify.com/v1/audio-analysis/3XhW52abRSdsHI1OkeH9m1,227776,4,Tyrone Wells,Metal & Wood,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'viral pop']",48.0
305,0.681,0.174,1,-8.745,1,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,audio_features,2BOqDYLOJBiMOXShCV1neZ,spotify:track:2BOqDYLOJBiMOXShCV1neZ,https://api.spotify.com/v1/tracks/2BOqDYLOJBiMOXShCV1neZ,https://api.spotify.com/v1/audio-analysis/2BOqDYLOJBiMOXShCV1neZ,260285,4,Calum Scott,Only Human,"['neo mellow', 'pop']",77.0
306,0.501,0.643,1,-6.763,1,0.0383,0.0605,0.000137,0.151,0.22,130.85,audio_features,0XkQ23l4GT8sFHgeNRGAO4,spotify:track:0XkQ23l4GT8sFHgeNRGAO4,https://api.spotify.com/v1/tracks/0XkQ23l4GT8sFHgeNRGAO4,https://api.spotify.com/v1/audio-analysis/0XkQ23l4GT8sFHgeNRGAO4,224015,4,PARTYNEXTDOOR,COLOURS,"['pop', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']",76.0
307,0.8270000000000001,0.5710000000000001,11,-7.949,1,0.366,0.0195,0.0,0.166,0.62,142.034,audio_features,7z4xW9WY86uH3gd1V9pfCM,spotify:track:7z4xW9WY86uH3gd1V9pfCM,https://api.spotify.com/v1/tracks/7z4xW9WY86uH3gd1V9pfCM,https://api.spotify.com/v1/audio-analysis/7z4xW9WY86uH3gd1V9pfCM,146419,4,"Tyler, The Creator",CALL ME IF YOU GET LOST,"['hip hop', 'rap']",83.0
308,0.631,0.224,6,-9.383,1,0.0417,0.885,0.0,0.282,0.365,86.936,audio_features,2mb6YdoavL6db22p7XKJQZ,spotify:track:2mb6YdoavL6db22p7XKJQZ,https://api.spotify.com/v1/tracks/2mb6YdoavL6db22p7XKJQZ,https://api.spotify.com/v1/audio-analysis/2mb6YdoavL6db22p7XKJQZ,203290,4,Sam Smith,The Thrill Of It All,"['dance pop', 'pop', 'uk pop']",88.0
309,0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996,audio_features,1qEmFfgcLObUfQm0j1W2CK,spotify:track:1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/tracks/1qEmFfgcLObUfQm0j1W2CK,https://api.spotify.com/v1/audio-analysis/1qEmFfgcLObUfQm0j1W2CK,177955,4,Harry Styles,Harry's House,['pop'],89.0
310,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,audio_features,1HNkqx9Ahdgi1Ixy2xkKkL,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL,https://api.spotify.com/v1/audio-analysis/1HNkqx9Ahdgi1Ixy2xkKkL,258987,4,Ed Sheeran,x,"['pop', 'uk pop']",90.0
311,0.482,0.15,4,-11.504,0,0.0432,0.846,0.0,0.0993,0.283,128.082,audio_features,4Ryh7Vc2V8ayrrCDnDl3s4,spotify:track:4Ryh7Vc2V8ayrrCDnDl3s4,https://api.spotify.com/v1/tracks/4Ryh7Vc2V8ayrrCDnDl3s4,https://api.spotify.com/v1/audio-analysis/4Ryh7Vc2V8ayrrCDnDl3s4,131053,5,ORA,The Demos,[],23.0
312,0.674,0.706,1,-6.646,1,0.163,0.129,8.480000000000001e-05,0.155,0.468,193.997,audio_features,1yD45ue5YXqkWIv4YI0B7e,spotify:track:1yD45ue5YXqkWIv4YI0B7e,https://api.spotify.com/v1/tracks/1yD45ue5YXqkWIv4YI0B7e,https://api.spotify.com/v1/audio-analysis/1yD45ue5YXqkWIv4YI0B7e,208186,4,Phlake,Vendetta,"['danish pop', 'scandinavian r&b']",51.0
313,0.629,0.174,6,-9.697,1,0.141,0.616,0.0,0.118,0.305,134.295,audio_features,2Dz5WpEWA0vhnMmEPYiZ2y,spotify:track:2Dz5WpEWA0vhnMmEPYiZ2y,https://api.spotify.com/v1/tracks/2Dz5WpEWA0vhnMmEPYiZ2y,https://api.spotify.com/v1/audio-analysis/2Dz5WpEWA0vhnMmEPYiZ2y,146067,1,Parachute,Losing Sleep,"['acoustic pop', 'charlottesville indie', 'neo mellow', 'neon pop punk', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",55.0
314,0.454,0.305,0,-9.432,1,0.0315,0.834,6.36e-06,0.114,0.316,98.249,audio_features,7jzRd63EEaGM1VkrgzmpE3,spotify:track:7jzRd63EEaGM1VkrgzmpE3,https://api.spotify.com/v1/tracks/7jzRd63EEaGM1VkrgzmpE3,https://api.spotify.com/v1/audio-analysis/7jzRd63EEaGM1VkrgzmpE3,188796,4,Ryan McMullan,Letting Go for a Little While,"['neo mellow', 'uk pop']",54.0
315,0.663,0.251,6,-9.87,0,0.0435,0.88,0.0,0.0932,0.528,90.272,audio_features,4VtRHZ4tBDHaWltVAytlLY,spotify:track:4VtRHZ4tBDHaWltVAytlLY,https://api.spotify.com/v1/tracks/4VtRHZ4tBDHaWltVAytlLY,https://api.spotify.com/v1/audio-analysis/4VtRHZ4tBDHaWltVAytlLY,215000,4,Cat Burns,go,['pop'],66.0
316,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,audio_features,04sN26COy28wTXYj3dMoiZ,spotify:track:04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/tracks/04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/audio-analysis/04sN26COy28wTXYj3dMoiZ,180933,4,Billie Eilish,Bored,"['art pop', 'electropop', 'pop']",88.0
317,0.73,0.676,5,-7.013,1,0.0742,0.256,3.01e-05,0.107,0.678,105.012,audio_features,0xceiIODtUibL10yx4d5f5,spotify:track:0xceiIODtUibL10yx4d5f5,https://api.spotify.com/v1/tracks/0xceiIODtUibL10yx4d5f5,https://api.spotify.com/v1/audio-analysis/0xceiIODtUibL10yx4d5f5,170687,4,ALSACE,Air France,[],26.0
318,0.451,0.529,9,-5.624,0,0.0293,0.139,0.00727,0.245,0.429,73.678,audio_features,7KqQcYKkRT7GylPtCxaCPo,spotify:track:7KqQcYKkRT7GylPtCxaCPo,https://api.spotify.com/v1/tracks/7KqQcYKkRT7GylPtCxaCPo,https://api.spotify.com/v1/audio-analysis/7KqQcYKkRT7GylPtCxaCPo,227107,4,The Minds Of 99,Infinity Action,"['danish alternative rock', 'danish pop', 'danish post-punk', 'danish rock']",53.0
319,0.4,0.5640000000000001,10,-7.444,1,0.0523,0.6930000000000001,0.0,0.0863,0.483,99.269,audio_features,1Pw5C4N6Fn5E4mGCxmbbVa,spotify:track:1Pw5C4N6Fn5E4mGCxmbbVa,https://api.spotify.com/v1/tracks/1Pw5C4N6Fn5E4mGCxmbbVa,https://api.spotify.com/v1/audio-analysis/1Pw5C4N6Fn5E4mGCxmbbVa,211240,4,James Arthur,Say You Won't Let Go,"['pop', 'talent show', 'uk pop']",79.0
320,0.737,0.603,0,-3.732,0,0.0555,0.0189,7.92e-05,0.0624,0.422,130.932,audio_features,603NmSpDReeERhC8heOeVB,spotify:track:603NmSpDReeERhC8heOeVB,https://api.spotify.com/v1/tracks/603NmSpDReeERhC8heOeVB,https://api.spotify.com/v1/audio-analysis/603NmSpDReeERhC8heOeVB,181707,4,MØ,Brad Pitt / Goosebumps,"['dance pop', 'danish pop', 'edm', 'electropop', 'pop', 'tropical house']",69.0
321,0.681,0.333,9,-8.582,1,0.0974,0.588,0.0,0.086,0.5640000000000001,118.05,audio_features,371H6HjS4SXGbQ9IVfFUIL,spotify:track:371H6HjS4SXGbQ9IVfFUIL,https://api.spotify.com/v1/tracks/371H6HjS4SXGbQ9IVfFUIL,https://api.spotify.com/v1/audio-analysis/371H6HjS4SXGbQ9IVfFUIL,227655,4,Frank Ocean,Lens,"['hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",83.0
322,0.529,0.353,7,-12.835,1,0.0292,0.788,0.853,0.116,0.0601,104.557,audio_features,7svpAkwc6xaSxlbZ7V7JiS,spotify:track:7svpAkwc6xaSxlbZ7V7JiS,https://api.spotify.com/v1/tracks/7svpAkwc6xaSxlbZ7V7JiS,https://api.spotify.com/v1/audio-analysis/7svpAkwc6xaSxlbZ7V7JiS,161463,4,salvia palth,melanchole,"['indie pop', 'lo-fi emo', 'lo-fi indie', 'slowcore', 'small room']",63.0
323,0.508,0.33,4,-14.071,1,0.0265,0.259,0.154,0.114,0.101,96.818,audio_features,7cs7MLtAWvsdf3w5kBvfK2,spotify:track:7cs7MLtAWvsdf3w5kBvfK2,https://api.spotify.com/v1/tracks/7cs7MLtAWvsdf3w5kBvfK2,https://api.spotify.com/v1/audio-analysis/7cs7MLtAWvsdf3w5kBvfK2,286293,4,Cigarettes After Sex,EP I.,"['ambient pop', 'dream pop', 'el paso indie', 'pop', 'shoegaze']",81.0
324,0.75,0.227,0,-16.255,1,0.236,0.76,0.125,0.135,0.416,100.163,audio_features,7A0T4eb6jPhhQp3KQis6ww,spotify:track:7A0T4eb6jPhhQp3KQis6ww,https://api.spotify.com/v1/tracks/7A0T4eb6jPhhQp3KQis6ww,https://api.spotify.com/v1/audio-analysis/7A0T4eb6jPhhQp3KQis6ww,133277,4,prxz,Love Wounds,"['lo-fi chill', 'sad lo-fi']",51.0
325,0.501,0.0958,0,-15.605,1,0.0433,0.77,0.0,0.298,0.204,108.741,audio_features,2LMkwUfqC6S6s6qDVlEuzV,spotify:track:2LMkwUfqC6S6s6qDVlEuzV,https://api.spotify.com/v1/tracks/2LMkwUfqC6S6s6qDVlEuzV,https://api.spotify.com/v1/audio-analysis/2LMkwUfqC6S6s6qDVlEuzV,248808,4,Frank Ocean,Blonde,"['hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",83.0
326,0.5730000000000001,0.711,1,-6.268,0,0.0406,0.0114,0.0,0.328,0.47,105.006,audio_features,46HNZY1i7O6jwTA7Slo2PI,spotify:track:46HNZY1i7O6jwTA7Slo2PI,https://api.spotify.com/v1/tracks/46HNZY1i7O6jwTA7Slo2PI,https://api.spotify.com/v1/audio-analysis/46HNZY1i7O6jwTA7Slo2PI,226198,4,Coldplay,Music Of The Spheres,"['permanent wave', 'pop']",88.0
327,0.8140000000000001,0.435,7,-8.422,1,0.0684,0.8140000000000001,1.62e-06,0.105,0.416,98.049,audio_features,2MOsa4NltIx6KhJPaDhWAl,spotify:track:2MOsa4NltIx6KhJPaDhWAl,https://api.spotify.com/v1/tracks/2MOsa4NltIx6KhJPaDhWAl,https://api.spotify.com/v1/audio-analysis/2MOsa4NltIx6KhJPaDhWAl,187253,4,Aeris Roves,Moon By Island Gardens,"['indie r&b', 'uk contemporary r&b']",44.0
328,0.553,0.988,0,-5.882,1,0.0564,0.0251,0.0008259999999999,0.305,0.134,151.977,audio_features,7k1ec3h9VeecxLSUbnGxAN,spotify:track:7k1ec3h9VeecxLSUbnGxAN,https://api.spotify.com/v1/tracks/7k1ec3h9VeecxLSUbnGxAN,https://api.spotify.com/v1/audio-analysis/7k1ec3h9VeecxLSUbnGxAN,192400,4,Manian,Zoopreme Volume 01,,
329,0.657,0.685,1,-5.203,1,0.0334,0.0246,0.0,0.037,0.424,96.458,audio_features,029NqmIySn1kOY305AAhxT,spotify:track:029NqmIySn1kOY305AAhxT,https://api.spotify.com/v1/tracks/029NqmIySn1kOY305AAhxT,https://api.spotify.com/v1/audio-analysis/029NqmIySn1kOY305AAhxT,313533,4,Peter Gabriel,So,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock', 'symphonic rock']",63.0
330,0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,audio_features,0fX4oNGBWO3dSGUZcVdVV2,spotify:track:0fX4oNGBWO3dSGUZcVdVV2,https://api.spotify.com/v1/tracks/0fX4oNGBWO3dSGUZcVdVV2,https://api.spotify.com/v1/audio-analysis/0fX4oNGBWO3dSGUZcVdVV2,195950,4,Kendrick Lamar,Mr. Morale & The Big Steppers,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",88.0
331,0.621,0.31,9,-10.164,0,0.0283,0.945,6.120000000000001e-05,0.117,0.125,111.893,audio_features,0GNI8K3VATWBABQFAzBAYe,spotify:track:0GNI8K3VATWBABQFAzBAYe,https://api.spotify.com/v1/tracks/0GNI8K3VATWBABQFAzBAYe,https://api.spotify.com/v1/audio-analysis/0GNI8K3VATWBABQFAzBAYe,240707,4,Rihanna,Unapologetic,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",89.0
332,0.7010000000000001,0.609,5,-7.768,1,0.0453,0.558,0.0,0.0946,0.425,122.937,audio_features,5cKKhLrACXi9bVMxrMki75,spotify:track:5cKKhLrACXi9bVMxrMki75,https://api.spotify.com/v1/tracks/5cKKhLrACXi9bVMxrMki75,https://api.spotify.com/v1/audio-analysis/5cKKhLrACXi9bVMxrMki75,165331,4,Lasse Skriver,Like It,['danish pop'],47.0
333,0.439,0.188,0,-9.965,1,0.0255,0.635,7.950000000000001e-05,0.105,0.0477,78.177,audio_features,3nBzTBoIImT1KsbLS0BNvY,spotify:track:3nBzTBoIImT1KsbLS0BNvY,https://api.spotify.com/v1/tracks/3nBzTBoIImT1KsbLS0BNvY,https://api.spotify.com/v1/audio-analysis/3nBzTBoIImT1KsbLS0BNvY,148254,4,Scruffpuppie,Never Coming Home,['lo-fi indie'],47.0
334,0.252,0.00269,0,-33.855,0,0.0389,0.984,0.987,0.115,0.0584,71.66,audio_features,5AZo9tfw2mN8A4u7P67GdU,spotify:track:5AZo9tfw2mN8A4u7P67GdU,https://api.spotify.com/v1/tracks/5AZo9tfw2mN8A4u7P67GdU,https://api.spotify.com/v1/audio-analysis/5AZo9tfw2mN8A4u7P67GdU,81365,5,Efectos,Efectos,['sleep'],13.0
335,0.452,0.736,9,-3.212,1,0.0378,0.297,2.2e-06,0.381,0.24,144.683,audio_features,3HNTLCpAGnizbyJmk7466r,spotify:track:3HNTLCpAGnizbyJmk7466r,https://api.spotify.com/v1/tracks/3HNTLCpAGnizbyJmk7466r,https://api.spotify.com/v1/audio-analysis/3HNTLCpAGnizbyJmk7466r,270973,4,Florence + The Machine,Ceremonials,"['baroque pop', 'pop', 'uk alternative pop']",74.0
336,0.81,0.533,9,-5.444,1,0.0428,0.416,1.28e-05,0.208,0.583,98.025,audio_features,2egtrr5T0vdqOBtuYbzEu4,spotify:track:2egtrr5T0vdqOBtuYbzEu4,https://api.spotify.com/v1/tracks/2egtrr5T0vdqOBtuYbzEu4,https://api.spotify.com/v1/audio-analysis/2egtrr5T0vdqOBtuYbzEu4,203573,4,James Bay,Leap,"['neo mellow', 'pop']",71.0
337,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,audio_features,4E5P1XyAFtrjpiIxkydly4,spotify:track:4E5P1XyAFtrjpiIxkydly4,https://api.spotify.com/v1/tracks/4E5P1XyAFtrjpiIxkydly4,https://api.spotify.com/v1/audio-analysis/4E5P1XyAFtrjpiIxkydly4,182307,4,Iyaz,Replay,"['dance pop', 'pop rap', 'post-teen pop']",63.0
338,0.687,0.439,2,-8.347,1,0.0426,0.502,0.000367,0.109,0.352,91.972,audio_features,5M3KOe4FGUidvRDUbFFdFk,spotify:track:5M3KOe4FGUidvRDUbFFdFk,https://api.spotify.com/v1/tracks/5M3KOe4FGUidvRDUbFFdFk,https://api.spotify.com/v1/audio-analysis/5M3KOe4FGUidvRDUbFFdFk,177400,4,Dominic Fike,Açaí Bowl,"['alternative pop rock', 'pop']",72.0
339,0.64,0.559,6,-10.335,0,0.0447,0.323,6.009999999999999e-06,0.0512,0.8230000000000001,80.286,audio_features,4KLGU4WmcXXEbDfQmpYSAP,spotify:track:4KLGU4WmcXXEbDfQmpYSAP,https://api.spotify.com/v1/tracks/4KLGU4WmcXXEbDfQmpYSAP,https://api.spotify.com/v1/audio-analysis/4KLGU4WmcXXEbDfQmpYSAP,290493,4,The Staple Singers,Faith And Grace: A Family Journey 1953-1976,"['chicago soul', 'classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'southern soul']",54.0
340,0.763,0.661,4,-5.592,0,0.056,0.169,0.0,0.117,0.632,95.002,audio_features,2SUxn2O9NHL6GHGQFgwCY0,spotify:track:2SUxn2O9NHL6GHGQFgwCY0,https://api.spotify.com/v1/tracks/2SUxn2O9NHL6GHGQFgwCY0,https://api.spotify.com/v1/audio-analysis/2SUxn2O9NHL6GHGQFgwCY0,153627,4,Ed Sheeran,=,"['pop', 'uk pop']",90.0
341,0.672,0.684,4,-6.797,0,0.0358,0.0166,0.0,0.054,0.672,130.026,audio_features,3fe2pEkW24bNn4WCOt1b0s,spotify:track:3fe2pEkW24bNn4WCOt1b0s,https://api.spotify.com/v1/tracks/3fe2pEkW24bNn4WCOt1b0s,https://api.spotify.com/v1/audio-analysis/3fe2pEkW24bNn4WCOt1b0s,206019,4,Tobias Rahim,Når sjælen kaster op,['danish pop'],62.0
342,0.595,0.369,4,-8.489,0,0.0291,0.357,0.0,0.118,0.259,90.949,audio_features,0nQBmwUprs4LYyhECw44LH,spotify:track:0nQBmwUprs4LYyhECw44LH,https://api.spotify.com/v1/tracks/0nQBmwUprs4LYyhECw44LH,https://api.spotify.com/v1/audio-analysis/0nQBmwUprs4LYyhECw44LH,170987,4,Hjalmer,Midt I En Drøm Eller Noget Der Ligner,['danish pop'],46.0
343,0.5690000000000001,0.507,7,-9.68,1,0.213,0.0499,9.89e-06,0.107,0.48,153.17,audio_features,7uWIJXsugQIMaxcYXMxeZV,spotify:track:7uWIJXsugQIMaxcYXMxeZV,https://api.spotify.com/v1/tracks/7uWIJXsugQIMaxcYXMxeZV,https://api.spotify.com/v1/audio-analysis/7uWIJXsugQIMaxcYXMxeZV,239360,3,Drake,Her Loss,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",97.0
344,0.506,0.745,8,-6.044,1,0.331,0.0594,0.0,0.341,0.311,161.808,audio_features,799f6Ih1Pu4AUApMyXhxUc,spotify:track:799f6Ih1Pu4AUApMyXhxUc,https://api.spotify.com/v1/tracks/799f6Ih1Pu4AUApMyXhxUc,https://api.spotify.com/v1/audio-analysis/799f6Ih1Pu4AUApMyXhxUc,192947,4,Childish Gambino,Camp,"['atl hip hop', 'hip hop', 'pop', 'rap']",78.0
345,0.78,0.718,8,-6.622,0,0.0339,0.14,0.0,0.2,0.795,136.952,audio_features,31dynF6Vm6s6cLsHEBL8kp,spotify:track:31dynF6Vm6s6cLsHEBL8kp,https://api.spotify.com/v1/tracks/31dynF6Vm6s6cLsHEBL8kp,https://api.spotify.com/v1/audio-analysis/31dynF6Vm6s6cLsHEBL8kp,180294,4,Tobias Rahim,Mucki Bar,['danish pop'],62.0
346,0.745,0.536,7,-8.217,1,0.102,0.47,0.00889,0.0978,0.345,143.831,audio_features,0XUAUFGFpXUFk1oyr9fb8s,spotify:track:0XUAUFGFpXUFk1oyr9fb8s,https://api.spotify.com/v1/tracks/0XUAUFGFpXUFk1oyr9fb8s,https://api.spotify.com/v1/audio-analysis/0XUAUFGFpXUFk1oyr9fb8s,184336,4,Pil,Når Du Går Herfra,"['danish indie pop', 'danish pop']",44.0
347,0.665,0.456,5,-8.267,0,0.199,0.0846,5.910000000000001e-05,0.308,0.445,86.04,audio_features,3LgPy7zNzoSl2VKjx1o0Pp,spotify:track:3LgPy7zNzoSl2VKjx1o0Pp,https://api.spotify.com/v1/tracks/3LgPy7zNzoSl2VKjx1o0Pp,https://api.spotify.com/v1/audio-analysis/3LgPy7zNzoSl2VKjx1o0Pp,202560,4,Elias Boussnina,Boys Don't Cry,"['danish pop', 'scandipop']",33.0
348,0.434,0.211,10,-9.371,1,0.0506,0.8290000000000001,0.0,0.104,0.202,170.597,audio_features,3z2yfA8yko5CE5QObwvSgG,spotify:track:3z2yfA8yko5CE5QObwvSgG,https://api.spotify.com/v1/tracks/3z2yfA8yko5CE5QObwvSgG,https://api.spotify.com/v1/audio-analysis/3z2yfA8yko5CE5QObwvSgG,137638,4,Cautious Clay,Blood Type,"['indie r&b', 'nyc pop']",59.0
349,0.768,0.281,0,-10.182,1,0.0588,0.8240000000000001,0.0,0.12,0.648,77.097,audio_features,4oyt1N1VUUdXiPtYe1vvbC,spotify:track:4oyt1N1VUUdXiPtYe1vvbC,https://api.spotify.com/v1/tracks/4oyt1N1VUUdXiPtYe1vvbC,https://api.spotify.com/v1/audio-analysis/4oyt1N1VUUdXiPtYe1vvbC,177783,4,Julia Sheer,Julia & Tyler Covers Vol.1,"['channel pop', 'viral pop']",45.0
350,0.671,0.636,6,-8.117,0,0.103,0.515,0.0004109999999999,0.172,0.262,120.966,audio_features,3uUuGVFu1V7jTQL60S1r8z,spotify:track:3uUuGVFu1V7jTQL60S1r8z,https://api.spotify.com/v1/tracks/3uUuGVFu1V7jTQL60S1r8z,https://api.spotify.com/v1/audio-analysis/3uUuGVFu1V7jTQL60S1r8z,148197,4,Lost Frequencies,Where Are You Now,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",75.0
351,0.671,0.673,11,-6.941,0,0.0444,0.148,5.2900000000000005e-05,0.304,0.494,121.963,audio_features,1SOClUWhOi8vHZYMz3GluK,spotify:track:1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/tracks/1SOClUWhOi8vHZYMz3GluK,https://api.spotify.com/v1/audio-analysis/1SOClUWhOi8vHZYMz3GluK,237720,4,Jaymes Young,Feel Something,"['modern rock', 'pop']",70.0
352,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,audio_features,3CIyK1V4JEJkg02E4EJnDl,spotify:track:3CIyK1V4JEJkg02E4EJnDl,https://api.spotify.com/v1/tracks/3CIyK1V4JEJkg02E4EJnDl,https://api.spotify.com/v1/audio-analysis/3CIyK1V4JEJkg02E4EJnDl,173381,4,Imagine Dragons,Mercury - Acts 1 & 2,"['modern rock', 'rock']",87.0
